OID,Date,Species,Habitat,Porte,lat,lon,Month,Day,Year
17074,2/21/2019,Arundo donax,Beira de √°gua,Erva,39.755925,-8.5945965,2,21,2019
17075,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64699676,-8.62262473,2,21,2019
17076,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64703652,-8.62269249,2,21,2019
17077,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64702215,-8.62279442,2,21,2019
17078,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64681177,-8.62281331,2,21,2019
17079,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64671076,-8.62291868,2,21,2019
17080,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64670675,-8.62294893,2,21,2019
17081,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64794895,-8.62245128,2,21,2019
17082,2/21/2019,Oxalis pes-caprae,Duna,Erva,39.64802654,-8.62242864,2,21,2019
17083,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64806105,-8.622743,2,21,2019
17084,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64797358,-8.62268877,2,21,2019
17085,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64787375,-8.6227263,2,21,2019
17086,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64779117,-8.6226779,2,21,2019
17087,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64754419,-8.6228151,2,21,2019
17088,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64768404,-8.62265514,2,21,2019
17089,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64755892,-8.62260371,2,21,2019
17090,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64723717,-8.6221774,2,21,2019
17091,2/21/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64743031,-8.62177855,2,21,2019
17092,2/21/2019,Oxalis pes-caprae,Duna,Erva,39.64731767,-8.62173041,2,21,2019
17093,2/21/2019,Oxalis pes-caprae,Duna,Erva,39.64687005,-8.62083313,2,21,2019
17094,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64734225,-8.62002206,2,21,2019
17095,2/21/2019,Oxalis pes-caprae,Duna,Erva,39.64735282,-8.62005615,2,21,2019
17096,2/21/2019,Arundo donax,√Årea agr√≠cola,Erva,39.64772508,-8.61973166,2,21,2019
17097,2/21/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.64750224,-8.61943317,2,21,2019
17098,2/21/2019,Oxalis pes-caprae,Pinhal,Erva,39.64823063,-8.61782662,2,21,2019
17099,2/21/2019,Oxalis pes-caprae,Jardim,Erva,39.64777852,-8.61831556,2,21,2019
17100,2/21/2019,Oxalis pes-caprae,Jardim,Erva,39.64766988,-8.61839431,2,21,2019
17101,2/21/2019,Oxalis pes-caprae,Jardim,Erva,39.64678908,-8.61898278,2,21,2019
17102,2/21/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,41.00865798,-6.944710764,2,21,2019
17103,2/21/2019,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,41.297485,-7.752426667,2,21,2019
17104,2/20/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.37950131,-9.140832108,2,20,2019
17105,02/05/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.24433629,-8.699669783,2,5,2019
17106,2/20/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.52097228,-8.547803687,2,20,2019
17107,2/20/2019,Oxalis pes-caprae,Jardim,Erva,39.68150983,-8.55038159,2,20,2019
17108,2/20/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,39.68639582,-8.55206219,2,20,2019
17109,2/20/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,39.68644424,-8.54999879,2,20,2019
17110,2/20/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.68820112,-8.54607601,2,20,2019
17111,2/20/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.8096719,-16.87910473,2,20,2019
17112,2/20/2019,Cortaderia selloana,Jardim,Erva,32.81072175,-16.87974177,2,20,2019
17113,2/20/2019,Cortaderia selloana,Jardim,Erva,32.8053021,-16.8802277,2,20,2019
17114,2/15/2019,Conyza bonariensis,Berma de estrada/caminho-de-ferro,Erva,39.66260355,-8.506902661,2,15,2019
17115,02/07/2019,Oxalis pes-caprae,Pinhal,Erva,39.65977156,-8.578868257,2,7,2019
17116,2/19/2019,Oxalis pes-caprae,Jardim,Erva,39.6619953,-8.6124248,2,19,2019
17117,2/19/2019,Oxalis pes-caprae,Jardim,Erva,39.6619953,-8.6124248,2,19,2019
17118,2/19/2019,Oxalis pes-caprae,Jardim,Erva,39.6619953,-8.6124248,2,19,2019
17119,2/19/2019,Agave americana,Jardim,Suculenta,39.6619953,-8.6124248,2,19,2019
17120,2/19/2019,Agave americana,Jardim,Suculenta,39.6619953,-8.6124248,2,19,2019
17121,2/19/2019,Oxalis pes-caprae,Jardim,Erva,39.6619953,-8.6124248,2,19,2019
17122,2/19/2019,Oxalis pes-caprae,Jardim,Erva,39.6619953,-8.6124248,2,19,2019
17123,2/18/2019,Cortaderia selloana,Jardim,Erva,39.65904636,-8.575450857,2,18,2019
17124,2/18/2019,Cortaderia selloana,Jardim,Erva,39.65896614,-8.576192423,2,18,2019
17125,2/18/2019,Carpobrotus edulis,Berma de estrada/caminho-de-ferro,Suculenta,39.65913069,-8.578474388,2,18,2019
17126,2/18/2019,Acacia dealbata,Outro,AÅrvore ou arbusto,39.79318846,-8.469863101,2,18,2019
17127,2/18/2019,Opuntia maxima,Pinhal,Suculenta,39.79152772,-8.473032179,2,18,2019
17128,02/06/2019,Phytolacca americana,Terreno Inculto,Erva,41.03493968,-8.595108144,2,6,2019
17129,02/01/2019,Phytolacca americana,Terreno Inculto,Erva,41.03765101,-8.601284295,2,1,2019
17130,1/31/2019,Cortaderia selloana,√Årea agr√≠cola,Erva,41.0315348,-8.614973117,1,31,2019
17131,1/29/2019,Cortaderia selloana,√Årea agr√≠cola,Erva,41.04909949,-8.626145272,1,29,2019
17132,1/27/2019,Cortaderia selloana,Pinhal,Erva,41.04818149,-8.622920711,1,27,2019
17133,1/28/2019,Ipomoea indica,Terreno Inculto,Trepadeira,41.05180459,-8.631505643,1,28,2019
17134,1/14/2019,Arundo donax,√Årea agr√≠cola,Erva,41.10923468,-8.643874031,1,14,2019
17135,01/10/2019,Cortaderia selloana,√Årea agr√≠cola,Erva,41.11019849,-8.648318296,1,10,2019
17136,2/19/2019,Acacia cyclops,Duna,AÅrvore ou arbusto,37.99019913,-8.85019865,2,19,2019
17137,2/19/2019,Acacia cyclops,Duna,AÅrvore ou arbusto,37.99142298,-8.8522567,2,19,2019
17138,2/17/2019,Cortaderia selloana,Jardim,Erva,37.04893039,-7.950965916,2,17,2019
17139,2/17/2019,Cortaderia selloana,Jardim,Erva,37.04893039,-7.950965916,2,17,2019
17140,2/17/2019,Tradescantia fluminensis,Jardim,Erva,37.04997505,-7.951353965,2,17,2019
17141,2/16/2019,Agave americana,√Årea agr√≠cola,Suculenta,37.09004474,-7.944339461,2,16,2019
17142,2/16/2019,Arundo donax,Jardim,Erva,37.09094152,-7.944209224,2,16,2019
17143,2/16/2019,Ricinus communis,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.09092432,-7.944586475,2,16,2019
17144,2/16/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.09151236,-7.944619301,2,16,2019
17145,2/16/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.09190842,-7.944650084,2,16,2019
17146,2/16/2019,Acacia saligna,Jardim,AÅrvore ou arbusto,37.09196779,-7.943926522,2,16,2019
17147,2/16/2019,Cortaderia selloana,Jardim,Erva,37.10442671,-7.935747839,2,16,2019
17148,2/18/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.65516441,-8.580162491,2,18,2019
17149,2/16/2019,Agave americana,Jardim,Suculenta,37.10382129,-7.935610811,2,16,2019
17150,2/16/2019,Cortaderia selloana,Terreno Inculto,Erva,37.10350905,-7.935821767,2,16,2019
17151,2/16/2019,Oxalis pes-caprae,Outro,Erva,37.10418415,-7.932413769,2,16,2019
17152,2/16/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.09605079,-7.921000501,2,16,2019
17153,2/16/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,37.07431643,-7.952146837,2,16,2019
17154,2/18/2019,Cortaderia selloana,Jardim,Erva,37.04566066,-7.96758114,2,18,2019
17155,2/13/2019,Albizia lophantha,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.736906,-8.786056,2,13,2019
17156,02/11/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.09764647,-8.048865218,2,11,2019
17157,02/11/2019,Ricinus communis,Beira de √°gua,AÅrvore ou arbusto,37.09755451,-8.048672267,2,11,2019
17158,02/11/2019,Arundo donax,Beira de √°gua,Erva,37.09746477,-8.048728815,2,11,2019
17159,2/18/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.65617721,-8.58544491,2,18,2019
17160,2/18/2019,Arundo donax,Beira de √°gua,Erva,39.65734038,-8.58472193,2,18,2019
17161,02/11/2019,Oxalis pes-caprae,Terreno Inculto,Erva,37.10900516,-8.090498167,2,11,2019
17162,02/11/2019,Carpobrotus edulis,Berma de estrada/caminho-de-ferro,Suculenta,37.11811936,-8.133370409,2,11,2019
17163,02/11/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.12391834,-8.194287334,2,11,2019
17164,02/11/2019,Arundo donax,Beira de √°gua,Erva,37.1257363,-8.34528599,2,11,2019
17165,02/10/2019,Conyza sumatrensis,Jardim,Erva,37.10287945,-8.369451625,2,10,2019
17166,02/10/2019,Opuntia maxima,Outro,Suculenta,37.10108533,-8.374095244,2,10,2019
17167,02/10/2019,Carpobrotus edulis,Outro,Suculenta,37.10114353,-8.374397951,2,10,2019
17168,02/10/2019,Arundo donax,Outro,Erva,37.09916245,-8.377904645,2,10,2019
17169,02/10/2019,Agave americana,Outro,Suculenta,37.09940867,-8.37786283,2,10,2019
17170,02/10/2019,Oxalis pes-caprae,Outro,Erva,37.09935497,-8.377861073,2,10,2019
17171,02/10/2019,Cortaderia selloana,Outro,Erva,37.10002476,-8.377623984,2,10,2019
17172,1/20/2019,Arctotheca calendula,Outro,Erva,37.16806271,-7.402501241,1,20,2019
17173,02/04/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.08142912,-7.963886934,2,4,2019
17174,02/04/2019,Acacia saligna,Outro,AÅrvore ou arbusto,37.08691132,-7.962621012,2,4,2019
17175,02/04/2019,Ricinus communis,Outro,AÅrvore ou arbusto,37.08559516,-7.96390006,2,4,2019
17176,02/04/2019,Ricinus communis,√Årea agr√≠cola,AÅrvore ou arbusto,37.08343219,-7.969377876,2,4,2019
17177,02/04/2019,Opuntia maxima,Terreno Inculto,Suculenta,37.08653675,-7.971275166,2,4,2019
17178,02/04/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.08579107,-7.975297163,2,4,2019
17179,02/04/2019,Ricinus communis,Terreno Inculto,AÅrvore ou arbusto,37.08080117,-7.976284377,2,4,2019
17180,02/04/2019,Cortaderia selloana,Jardim,Erva,37.07815328,-7.975509115,2,4,2019
17181,02/04/2019,Opuntia maxima,Jardim,Suculenta,37.07780897,-7.974680513,2,4,2019
17182,2/17/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.70717312,-8.530218635,2,17,2019
17183,2/17/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.706912,-8.529352089,2,17,2019
17184,2/17/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.70627877,-8.527618991,2,17,2019
17185,2/17/2019,Acacia dealbata,Pinhal,AÅrvore ou arbusto,39.70636156,-8.527455283,2,17,2019
17186,02/04/2019,Agave americana,Jardim,Suculenta,37.07800816,-7.975461405,2,4,2019
17187,02/04/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,37.07673615,-7.970278764,2,4,2019
17188,02/04/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,37.07668839,-7.970744655,2,4,2019
17189,02/04/2019,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.07670688,-7.971237493,2,4,2019
17190,02/04/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,37.07654645,-7.965271408,2,4,2019
17191,02/04/2019,Arundo donax,√Årea agr√≠cola,Erva,37.07863106,-7.963073524,2,4,2019
17192,02/04/2019,Ipomoea indica,Jardim,Trepadeira,37.07887855,-7.95962052,2,4,2019
17193,2/17/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.79408968,-8.470790101,2,17,2019
17194,2/17/2019,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,41.05086953,-8.442208643,2,17,2019
17195,2/17/2019,Tradescantia fluminensis,Jardim,Erva,39.7922611,-8.470892893,2,17,2019
17196,2/17/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,40.95420076,-8.444180162,2,17,2019
17197,2/17/2019,Carpobrotus edulis,Jardim,Suculenta,39.79396782,-8.472530634,2,17,2019
17198,2/17/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.447194,-8.508014117,2,17,2019
17199,2/17/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.44558493,-8.499252042,2,17,2019
17200,1/20/2019,Acacia longifolia,Duna,AÅrvore ou arbusto,37.17436186,-7.420558765,1,20,2019
17201,1/20/2019,Arundo donax,Pinhal,Erva,37.17473043,-7.421825972,1,20,2019
17202,1/20/2019,Oxalis pes-caprae,Duna,Erva,37.17458932,-7.421104678,1,20,2019
17203,1/20/2019,Carpobrotus edulis,Pinhal,Suculenta,37.17491265,-7.42150973,1,20,2019
17204,1/20/2019,Acacia saligna,Pinhal,AÅrvore ou arbusto,37.17474154,-7.420806417,1,20,2019
17205,1/20/2019,Oxalis pes-caprae,Duna,Erva,37.16868357,-7.402947074,1,20,2019
17206,1/20/2019,Opuntia maxima,Duna,Suculenta,37.17715832,-7.408430866,1,20,2019
17207,1/20/2019,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.17513468,-7.406949969,1,20,2019
17208,1/20/2019,Carpobrotus edulis,Duna,Suculenta,37.17614481,-7.40759606,1,20,2019
17209,1/20/2019,Spartina densiflora,Beira de √°gua,Erva aquA°tica,37.24112873,-7.426267017,1,20,2019
17210,1/20/2019,Oxalis pes-caprae,Outro,Erva,37.24136819,-7.427090229,1,20,2019
17211,1/20/2019,Acacia saligna,Terreno Inculto,AÅrvore ou arbusto,37.22872942,-7.425029527,1,20,2019
17212,2/17/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.61259179,-8.548869806,2,17,2019
17213,1/20/2019,Opuntia maxima,Terreno Inculto,Suculenta,37.22924059,-7.425304555,1,20,2019
17214,1/20/2019,Agave americana,Terreno Inculto,Suculenta,37.2291539,-7.425720281,1,20,2019
17215,1/20/2019,Oxalis pes-caprae,Outro,Erva,37.23262098,-7.428622881,1,20,2019
17216,2/17/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.68345356,-8.54983015,2,17,2019
17217,2/17/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.68288904,-8.55073036,2,17,2019
17218,2/17/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.61487241,-8.550788151,2,17,2019
17219,2/17/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,39.61492803,-8.550901614,2,17,2019
17220,2/17/2019,Oxalis pes-caprae,Outro,Erva,39.61445684,-8.551598138,2,17,2019
17221,2/15/2019,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,38.789738,-8.371966,2,15,2019
17222,2/17/2019,Oxalis pes-caprae,Outro,Erva,39.62235268,-8.55591237,2,17,2019
17223,2/17/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64631877,-8.62430298,2,17,2019
17224,2/17/2019,Oxalis pes-caprae,Pinhal,Erva,39.64600716,-8.62796449,2,17,2019
17225,2/17/2019,Oxalis pes-caprae,Pinhal,Erva,39.64607567,-8.62789779,2,17,2019
17226,1/20/2019,Arundo donax,Terreno Inculto,Erva,37.17351916,-7.497802434,1,20,2019
17227,1/20/2019,Ricinus communis,Duna,AÅrvore ou arbusto,37.17156783,-7.498137646,1,20,2019
17228,1/20/2019,Oxalis pes-caprae,Duna,Erva,37.17125991,-7.498241782,1,20,2019
17229,1/20/2019,Carpobrotus edulis,Duna,Suculenta,37.17063638,-7.497931151,1,20,2019
17230,1/20/2019,Oxalis pes-caprae,Terreno Inculto,Erva,37.1738748,-7.498959172,1,20,2019
17231,1/20/2019,Ricinus communis,Beira de √°gua,AÅrvore ou arbusto,37.05003158,-7.82792193,1,20,2019
17232,1/30/2019,Ricinus communis,Outro,AÅrvore ou arbusto,37.02435571,-7.852242935,1,30,2019
17233,1/30/2019,Oxalis pes-caprae,Beira de √°gua,Erva,37.02163194,-7.858188809,1,30,2019
17234,1/30/2019,Arundo donax,Beira de √°gua,Erva,37.02004681,-7.861701634,1,30,2019
17235,1/30/2019,Acacia saligna,Beira de √°gua,AÅrvore ou arbusto,37.01977169,-7.862373585,1,30,2019
17236,1/30/2019,Opuntia maxima,Beira de √°gua,Suculenta,37.01990987,-7.861962513,1,30,2019
17237,1/30/2019,Agave americana,Beira de √°gua,Suculenta,37.02027697,-7.861009656,1,30,2019
17238,1/27/2019,Oxalis pes-caprae,Outro,Erva,37.13142498,-8.611742582,1,27,2019
17239,1/27/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.14455505,-8.607709266,1,27,2019
17240,1/27/2019,Arundo donax,Outro,Erva,37.14161299,-8.594255199,1,27,2019
17241,1/27/2019,Carpobrotus edulis,Beira de √°gua,Suculenta,37.14770023,-8.592707781,1,27,2019
17242,1/27/2019,Carpobrotus edulis,Berma de estrada/caminho-de-ferro,Suculenta,37.1427841,-8.596015232,1,27,2019
17243,1/27/2019,Acacia saligna,Beira de √°gua,AÅrvore ou arbusto,37.14217943,-8.593681074,1,27,2019
17244,1/27/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.14237118,-8.59555521,1,27,2019
17245,1/27/2019,Cortaderia selloana,Duna,Erva,37.12620961,-8.601256533,1,27,2019
17246,1/27/2019,Carpobrotus edulis,Duna,Suculenta,37.1226389,-8.617626196,1,27,2019
17247,1/27/2019,Oxalis pes-caprae,Duna,Erva,37.12253094,-8.616576646,1,27,2019
17248,1/26/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.08995993,-8.32802128,1,26,2019
17249,1/26/2019,Arundo donax,Duna,Erva,37.08952967,-8.328123993,1,26,2019
17250,1/26/2019,Acacia saligna,Duna,AÅrvore ou arbusto,37.08937434,-8.328258344,1,26,2019
17251,1/26/2019,Cortaderia selloana,Duna,Erva,37.08970804,-8.328428548,1,26,2019
17252,1/26/2019,Carpobrotus edulis,Duna,Suculenta,37.0918152,-8.330347354,1,26,2019
17253,1/26/2019,Oxalis pes-caprae,Beira de √°gua,Erva,37.0914247,-8.329398528,1,26,2019
17254,1/26/2019,Acacia saligna,Beira de √°gua,AÅrvore ou arbusto,37.09118602,-8.329209711,1,26,2019
17255,2/16/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.5560992,-7.6132855,2,16,2019
17256,2/16/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.5560992,-7.6132855,2,16,2019
17257,2/16/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.5560992,-7.6132855,2,16,2019
17258,2/16/2019,Acacia dealbata,Carvalhal,AÅrvore ou arbusto,41.5560992,-7.6132855,2,16,2019
17259,2/16/2019,Acacia dealbata,Pinhal,AÅrvore ou arbusto,41.5525601,-7.6086762,2,16,2019
17260,2/15/2019,Oxalis pes-caprae,Terreno Inculto,Erva,40.18621304,-8.44266963,2,15,2019
17261,2/15/2019,Cortaderia selloana,Terreno Inculto,Erva,40.18610809,-8.44278056,2,15,2019
17262,2/15/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,40.186614,-8.44323757,2,15,2019
17263,2/15/2019,Acacia longifolia,Jardim,AÅrvore ou arbusto,40.18704066,-8.44374676,2,15,2019
17264,2/15/2019,Oxalis pes-caprae,Jardim,Erva,40.18689028,-8.44230208,2,15,2019
17265,2/15/2019,Cortaderia selloana,Jardim,Erva,40.18687121,-8.4425729,2,15,2019
17266,02/08/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,40.27791928,-8.284550923,2,8,2019
17267,02/08/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.27785111,-8.28444967,2,8,2019
17268,2/15/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.71609473,-8.5468241,2,15,2019
17269,2/15/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.656145,-8.566631667,2,15,2019
17270,2/15/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.66620333,-8.542371667,2,15,2019
17271,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.667045,-8.54247,2,15,2019
17272,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66887167,-8.542533333,2,15,2019
17273,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66933167,-8.542783333,2,15,2019
17274,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.669355,-8.54281,2,15,2019
17275,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66974,-8.54294,2,15,2019
17276,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.669965,-8.543376667,2,15,2019
17277,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67001,-8.54386,2,15,2019
17278,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67013833,-8.543833333,2,15,2019
17279,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67021667,-8.544028333,2,15,2019
17280,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.67323975,-8.54741006,2,15,2019
17281,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67224167,-8.545755,2,15,2019
17282,2/15/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.66987466,-8.54922482,2,15,2019
17283,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.6695692,-8.54950343,2,15,2019
17284,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67362167,-8.548246667,2,15,2019
17285,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.66928051,-8.54898892,2,15,2019
17286,2/15/2019,Arundo donax,Beira de √°gua,Erva,39.67156167,-8.552263333,2,15,2019
17287,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.66973333,-8.550841667,2,15,2019
17288,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.669845,-8.550706667,2,15,2019
17289,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66983167,-8.550006667,2,15,2019
17290,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66988833,-8.549736667,2,15,2019
17291,2/15/2019,Acacia melanoxylon,Terreno Inculto,AÅrvore ou arbusto,41.85479301,-8.643998084,2,15,2019
17292,2/15/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.71376869,-8.54162231,2,15,2019
17293,2/15/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.66913369,-8.54836519,2,15,2019
17294,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66583225,-8.54678437,2,15,2019
17295,2/15/2019,Acacia dealbata,Pinhal,AÅrvore ou arbusto,40.81891167,-7.801001667,2,15,2019
17296,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66583225,-8.54678437,2,15,2019
17297,2/15/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.59386157,-8.579557233,2,15,2019
17298,2/13/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.29823222,-8.5680834,2,13,2019
17299,2/13/2019,Cortaderia selloana,Jardim,Erva,40.33140325,-8.84161971,2,13,2019
17300,2/15/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.79748139,-8.37712622,2,15,2019
17301,2/15/2019,Arundo donax,Beira de √°gua,Erva,39.65264759,-8.57310182,2,15,2019
17302,2/15/2019,Acacia pycnantha,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.20043,-8.175106,2,15,2019
17303,2/14/2019,Acacia longifolia,Terreno Inculto,AÅrvore ou arbusto,40.90820143,-8.485804095,2,14,2019
17304,2/14/2019,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,40.90265124,-8.481367899,2,14,2019
17305,2/14/2019,Arundo donax,Jardim,Erva,40.90316775,-8.481354392,2,14,2019
17306,2/14/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.1342791,-8.9022878,2,14,2019
17307,2/14/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,41.5013859,-8.4772156,2,14,2019
17308,2/14/2019,Ipomoea indica,√Årea agr√≠cola,Trepadeira,41.4898995,-8.5149498,2,14,2019
17309,1/26/2019,Acacia longifolia,Beira de √°gua,AÅrvore ou arbusto,37.09232718,-8.319774658,1,26,2019
17310,1/26/2019,Conyza bonariensis,Berma de estrada/caminho-de-ferro,Erva,37.09222965,-8.319640155,1,26,2019
17311,1/26/2019,Acacia saligna,Beira de √°gua,AÅrvore ou arbusto,37.09176888,-8.318361226,1,26,2019
17312,1/26/2019,Arundo donax,Beira de √°gua,Erva,37.09175479,-8.318288528,1,26,2019
17313,1/26/2019,Cortaderia selloana,Terreno Inculto,Erva,37.10452253,-8.364525835,1,26,2019
17314,1/18/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.05215201,-7.953970096,1,18,2019
17315,02/12/2019,Cortaderia selloana,Outro,Erva,37.52047295,-8.78716186,2,12,2019
17316,02/12/2019,Arundo donax,Beira de √°gua,Erva,39.1340135,-8.9034167,2,12,2019
17317,02/11/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.72107703,-8.54745479,2,11,2019
17318,02/11/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.72054299,-8.54501435,2,11,2019
17319,02/11/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.59660167,-8.582521667,2,11,2019
